index,Date,Company,Open,High,Low,Close,Adj Close,Volume,Year,Quarter
355,2021-06-01,Exxon Mobile,59.45000076293945,60.70000076293945,59.45000076293945,60.459999084472656,53.29141616821289,28474200,2021,2021Q2
356,2021-06-02,Exxon Mobile,60.75,61.310001373291016,60.16999816894531,60.939998626708984,53.71451187133789,22978300,2021,2021Q2
357,2021-06-03,Exxon Mobile,60.54999923706055,61.40999984741211,60.349998474121094,61.18000030517578,53.926048278808594,20272800,2021,2021Q2
358,2021-06-04,Exxon Mobile,61.459999084472656,61.70000076293945,60.779998779296875,61.45000076293945,54.164039611816406,20427800,2021,2021Q2
359,2021-06-07,Exxon Mobile,61.33000183105469,61.72999954223633,61.02000045776367,61.04999923706055,53.81146240234375,15477900,2021,2021Q2
360,2021-06-08,Exxon Mobile,61.5,62.47999954223633,60.66999816894531,62.130001068115234,54.76341247558594,28953400,2021,2021Q2
361,2021-06-09,Exxon Mobile,62.66999816894531,63.41999816894531,62.189998626708984,62.650001525878906,55.22175979614258,29133000,2021,2021Q2
362,2021-06-10,Exxon Mobile,63.61000061035156,63.97999954223633,62.25,62.75,55.30990219116211,27488700,2021,2021Q2
363,2021-06-11,Exxon Mobile,63.0099983215332,63.189998626708984,62.13999938964844,62.16999816894531,54.79866409301758,17631700,2021,2021Q2
364,2021-06-14,Exxon Mobile,62.29999923706055,62.779998779296875,61.56999969482422,62.06999969482422,54.71052551269531,16997200,2021,2021Q2
365,2021-06-15,Exxon Mobile,62.47999954223633,64.4000015258789,62.349998474121094,64.33000183105469,56.70256042480469,30717100,2021,2021Q2
366,2021-06-16,Exxon Mobile,64.31999969482422,64.80000305175781,63.560001373291016,64.0999984741211,56.49982833862305,24803200,2021,2021Q2
367,2021-06-17,Exxon Mobile,63.86000061035156,64.45999908447266,61.27000045776367,61.9900016784668,54.6400146484375,28491800,2021,2021Q2
368,2021-06-18,Exxon Mobile,61.0,61.54999923706055,60.2400016784668,60.400001525878906,53.2385368347168,39590700,2021,2021Q2
369,2021-06-21,Exxon Mobile,60.93000030517578,62.70000076293945,60.900001525878906,62.59000015258789,55.16886901855469,33145400,2021,2021Q2
370,2021-06-22,Exxon Mobile,62.849998474121094,64.01000213623047,62.22999954223633,63.790000915527344,56.226585388183594,25140400,2021,2021Q2
371,2021-06-23,Exxon Mobile,64.05000305175781,64.69999694824219,63.58000183105469,64.26000213623047,56.640869140625,20701600,2021,2021Q2
372,2021-06-24,Exxon Mobile,64.1500015258789,64.55999755859375,63.810001373291016,64.5199966430664,56.870033264160156,19568400,2021,2021Q2
373,2021-06-25,Exxon Mobile,64.61000061035156,64.93000030517578,64.36000061035156,64.66000366210938,56.99344253540039,18438300,2021,2021Q2
374,2021-06-28,Exxon Mobile,64.55999755859375,64.55999755859375,62.75,63.0099983215332,55.53907012939453,20570000,2021,2021Q2
375,2021-06-29,Exxon Mobile,63.209999084472656,63.77000045776367,62.59000015258789,62.619998931884766,55.195308685302734,19579300,2021,2021Q2
376,2021-06-30,Exxon Mobile,62.70000076293945,63.22999954223633,62.45000076293945,63.08000183105469,55.600772857666016,17875500,2021,2021Q2
377,2021-07-01,Exxon Mobile,64.33000183105469,64.41999816894531,62.77000045776367,63.2599983215332,55.759429931640625,22530300,2021,2021Q3
378,2021-07-02,Exxon Mobile,63.0099983215332,63.31999969482422,62.41999816894531,63.16999816894531,55.68009948730469,14555300,2021,2021Q3
379,2021-07-06,Exxon Mobile,62.75,62.7599983215332,60.900001525878906,61.369998931884766,54.09352111816406,22110800,2021,2021Q3
380,2021-07-07,Exxon Mobile,61.18000030517578,61.810001373291016,59.619998931884766,60.40999984741211,53.24734878540039,21671400,2021,2021Q3
381,2021-07-08,Exxon Mobile,59.45000076293945,60.709999084472656,59.310001373291016,60.13999938964844,53.009368896484375,18935900,2021,2021Q3
382,2021-07-09,Exxon Mobile,60.70000076293945,61.45000076293945,60.2400016784668,61.22999954223633,53.97011947631836,20086000,2021,2021Q3
383,2021-07-12,Exxon Mobile,60.41999816894531,61.5,60.15999984741211,61.16999816894531,53.917232513427734,21809400,2021,2021Q3
384,2021-07-13,Exxon Mobile,61.0,61.5099983215332,60.5099983215332,60.880001068115234,53.661624908447266,17147300,2021,2021Q3
385,2021-07-14,Exxon Mobile,61.16999816894531,61.72999954223633,59.36000061035156,59.529998779296875,52.47168731689453,21573600,2021,2021Q3
386,2021-07-15,Exxon Mobile,59.16999816894531,59.70000076293945,58.77000045776367,58.95000076293945,51.960453033447266,15851100,2021,2021Q3
387,2021-07-16,Exxon Mobile,59.18000030517578,59.2599983215332,57.150001525878906,57.31999969482422,50.52371597290039,27049500,2021,2021Q3
388,2021-07-19,Exxon Mobile,55.63999938964844,56.20000076293945,54.599998474121094,55.349998474121094,48.787296295166016,37969100,2021,2021Q3
389,2021-07-20,Exxon Mobile,55.5,56.599998474121094,55.029998779296875,55.959999084472656,49.324974060058594,26756100,2021,2021Q3
390,2021-07-21,Exxon Mobile,56.86000061035156,58.29999923706055,56.83000183105469,57.7599983215332,50.91155242919922,20908700,2021,2021Q3
391,2021-07-22,Exxon Mobile,57.72999954223633,57.7400016784668,56.65999984741211,57.11000061035156,50.338619232177734,13493800,2021,2021Q3
392,2021-07-23,Exxon Mobile,57.290000915527344,57.290000915527344,56.470001220703125,57.040000915527344,50.27692413330078,14088200,2021,2021Q3
393,2021-07-26,Exxon Mobile,57.15999984741211,58.650001525878906,57.0,58.47999954223633,51.54618453979492,18387600,2021,2021Q3
394,2021-07-27,Exxon Mobile,58.0099983215332,58.0099983215332,57.209999084472656,57.83000183105469,50.9732551574707,16861400,2021,2021Q3
395,2021-07-28,Exxon Mobile,58.0,58.630001068115234,57.619998931884766,58.220001220703125,51.317012786865234,16855300,2021,2021Q3
396,2021-07-29,Exxon Mobile,59.0,59.33000183105469,58.560001373291016,58.93000030517578,51.94282531738281,18607800,2021,2021Q3
397,2021-07-30,Exxon Mobile,58.880001068115234,58.880001068115234,57.31999969482422,57.56999969482422,50.744083404541016,28652800,2021,2021Q3
398,2021-08-02,Exxon Mobile,57.54999923706055,59.060001373291016,57.400001525878906,57.58000183105469,50.75289535522461,20873800,2021,2021Q3
399,2021-08-03,Exxon Mobile,57.56999969482422,58.40999984741211,56.93000030517578,58.20000076293945,51.29938507080078,18208200,2021,2021Q3
400,2021-08-04,Exxon Mobile,57.189998626708984,57.880001068115234,56.810001373291016,56.84000015258789,50.10063552856445,20868300,2021,2021Q3
401,2021-08-05,Exxon Mobile,57.130001068115234,57.70000076293945,56.83000183105469,57.20000076293945,50.41795349121094,15180200,2021,2021Q3
402,2021-08-06,Exxon Mobile,57.65999984741211,58.06999969482422,57.529998779296875,57.86000061035156,50.999691009521484,14888500,2021,2021Q3
403,2021-08-09,Exxon Mobile,57.130001068115234,57.52000045776367,56.83000183105469,57.20000076293945,50.41795349121094,17828200,2021,2021Q3
404,2021-08-10,Exxon Mobile,57.41999816894531,58.36000061035156,57.29999923706055,58.18000030517578,51.28174591064453,16340200,2021,2021Q3
405,2021-08-11,Exxon Mobile,58.189998626708984,58.5,57.720001220703125,58.349998474121094,51.43159484863281,18278600,2021,2021Q3
406,2021-08-12,Exxon Mobile,57.400001525878906,57.790000915527344,56.869998931884766,57.349998474121094,51.315269470214844,19225500,2021,2021Q3
407,2021-08-13,Exxon Mobile,57.029998779296875,57.06999969482422,56.29999923706055,56.77000045776367,50.79630661010742,20063000,2021,2021Q3
408,2021-08-16,Exxon Mobile,56.02000045776367,56.09000015258789,55.27000045776367,55.939998626708984,50.053646087646484,16959500,2021,2021Q3
409,2021-08-17,Exxon Mobile,55.5,56.29999923706055,55.0,55.560001373291016,49.71363830566406,16243700,2021,2021Q3
410,2021-08-18,Exxon Mobile,55.41999816894531,55.810001373291016,54.310001373291016,54.38999938964844,48.666748046875,21890500,2021,2021Q3
411,2021-08-19,Exxon Mobile,53.470001220703125,53.709999084472656,52.099998474121094,52.72999954223633,47.181419372558594,30923500,2021,2021Q3
412,2021-08-20,Exxon Mobile,52.27000045776367,53.13999938964844,52.11000061035156,52.7400016784668,47.190364837646484,16918300,2021,2021Q3
413,2021-08-23,Exxon Mobile,53.95000076293945,55.060001373291016,53.95000076293945,54.90999984741211,49.13202667236328,21632600,2021,2021Q3
414,2021-08-24,Exxon Mobile,55.290000915527344,55.849998474121094,55.0099983215332,55.36000061035156,49.53468322753906,17915600,2021,2021Q3
415,2021-08-25,Exxon Mobile,55.2400016784668,55.77000045776367,54.869998931884766,55.459999084472656,49.6241569519043,13270300,2021,2021Q3
416,2021-08-26,Exxon Mobile,55.20000076293945,55.540000915527344,54.630001068115234,54.709999084472656,48.95307540893555,11842600,2021,2021Q3
417,2021-08-27,Exxon Mobile,55.400001525878906,56.209999084472656,55.400001525878906,55.77000045776367,49.90153121948242,15822500,2021,2021Q3
418,2021-08-30,Exxon Mobile,56.2400016784668,56.34000015258789,55.119998931884766,55.15999984741211,49.3557243347168,14086100,2021,2021Q3
419,2021-08-31,Exxon Mobile,54.93000030517578,55.310001373291016,54.459999084472656,54.52000045776367,48.7830696105957,27104100,2021,2021Q3
420,2021-09-01,Exxon Mobile,54.4900016784668,54.7599983215332,53.599998474121094,53.77000045776367,48.11198806762695,21644100,2021,2021Q3
421,2021-09-02,Exxon Mobile,54.290000915527344,55.63999938964844,54.27000045776367,55.08000183105469,49.284149169921875,23293300,2021,2021Q3
422,2021-09-03,Exxon Mobile,55.119998931884766,55.31999969482422,54.599998474121094,54.869998931884766,49.09624099731445,13840000,2021,2021Q3
423,2021-09-07,Exxon Mobile,54.66999816894531,55.27000045776367,54.470001220703125,54.54999923706055,48.80990982055664,14354400,2021,2021Q3
424,2021-09-08,Exxon Mobile,54.790000915527344,55.18000030517578,54.0099983215332,54.04999923706055,48.362518310546875,18756700,2021,2021Q3
425,2021-09-09,Exxon Mobile,53.619998931884766,55.0,53.29999923706055,54.09000015258789,48.398311614990234,19110800,2021,2021Q3
426,2021-09-10,Exxon Mobile,55.189998626708984,55.22999954223633,53.95000076293945,53.97999954223633,48.29988479614258,15123700,2021,2021Q3
427,2021-09-13,Exxon Mobile,54.650001525878906,55.93000030517578,54.619998931884766,55.369998931884766,49.543617248535156,22052300,2021,2021Q3
428,2021-09-14,Exxon Mobile,55.689998626708984,55.77000045776367,54.40999984741211,54.58000183105469,48.83675765991211,19940300,2021,2021Q3
429,2021-09-15,Exxon Mobile,55.369998931884766,56.529998779296875,55.310001373291016,56.41999816894531,50.48313522338867,23240900,2021,2021Q3
430,2021-09-16,Exxon Mobile,56.459999084472656,56.459999084472656,55.5,55.81999969482422,49.94626235961914,17907200,2021,2021Q3
431,2021-09-17,Exxon Mobile,55.34000015258789,56.75,55.099998474121094,55.15999984741211,49.3557243347168,30000400,2021,2021Q3
432,2021-09-20,Exxon Mobile,53.779998779296875,54.16999816894531,52.959999084472656,53.689998626708984,48.040401458740234,27555100,2021,2021Q3
433,2021-09-21,Exxon Mobile,54.369998931884766,54.5099983215332,53.25,53.63999938964844,47.99566650390625,19696800,2021,2021Q3
434,2021-09-22,Exxon Mobile,54.43000030517578,55.90999984741211,54.369998931884766,55.209999084472656,49.400455474853516,25690600,2021,2021Q3
435,2021-09-23,Exxon Mobile,55.41999816894531,57.2400016784668,55.279998779296875,57.08000183105469,51.07368850708008,23069400,2021,2021Q3
436,2021-09-24,Exxon Mobile,56.70000076293945,57.81999969482422,56.68000030517578,57.59000015258789,51.53002166748047,22328600,2021,2021Q3
437,2021-09-27,Exxon Mobile,58.849998474121094,59.79999923706055,58.81999969482422,59.29999923706055,53.06008529663086,32972200,2021,2021Q3
438,2021-09-28,Exxon Mobile,59.900001525878906,60.47999954223633,59.5099983215332,59.91999816894531,53.61484146118164,37619300,2021,2021Q3
439,2021-09-29,Exxon Mobile,59.84000015258789,60.189998626708984,59.04999923706055,59.880001068115234,53.57905197143555,23422800,2021,2021Q3
440,2021-09-30,Exxon Mobile,60.119998931884766,60.16999816894531,58.810001373291016,58.81999969482422,52.630592346191406,31289600,2021,2021Q3
441,2021-10-01,Exxon Mobile,59.40999984741211,60.9900016784668,59.40999984741211,60.93000030517578,54.5185661315918,24407300,2021,2021Q4
442,2021-10-04,Exxon Mobile,61.31999969482422,62.06999969482422,60.95000076293945,61.720001220703125,55.22543716430664,33946700,2021,2021Q4
443,2021-10-05,Exxon Mobile,62.52000045776367,62.70000076293945,61.02000045776367,61.619998931884766,55.13595962524414,29641600,2021,2021Q4
444,2021-10-06,Exxon Mobile,60.470001220703125,61.119998931884766,59.75,60.4900016784668,54.12487030029297,25284900,2021,2021Q4
445,2021-10-07,Exxon Mobile,60.61000061035156,61.08000183105469,60.13999938964844,60.65999984741211,54.276973724365234,19513600,2021,2021Q4
446,2021-10-08,Exxon Mobile,61.25,62.41999816894531,61.25,62.18000030517578,55.63703918457031,22186900,2021,2021Q4
447,2021-10-11,Exxon Mobile,63.029998779296875,63.060001373291016,61.5,61.560001373291016,55.082279205322266,22121500,2021,2021Q4
448,2021-10-12,Exxon Mobile,61.56999969482422,61.97999954223633,60.849998474121094,61.2400016784668,54.795955657958984,20198600,2021,2021Q4
449,2021-10-13,Exxon Mobile,60.779998779296875,61.38999938964844,60.209999084472656,61.06999969482422,54.643836975097656,14991700,2021,2021Q4
450,2021-10-14,Exxon Mobile,61.709999084472656,62.220001220703125,61.16999816894531,62.0,55.47597885131836,18594500,2021,2021Q4
451,2021-10-15,Exxon Mobile,62.72999954223633,63.06999969482422,62.439998626708984,62.59000015258789,56.00389099121094,16092600,2021,2021Q4
452,2021-10-18,Exxon Mobile,63.09000015258789,63.13999938964844,62.27000045776367,62.560001373291016,55.97705078125,18282800,2021,2021Q4
453,2021-10-19,Exxon Mobile,62.869998931884766,63.61000061035156,62.66999816894531,63.5,56.81813049316406,18933200,2021,2021Q4
454,2021-10-20,Exxon Mobile,62.88999938964844,63.869998931884766,62.720001220703125,63.849998474121094,57.13129806518555,14305200,2021,2021Q4
455,2021-10-21,Exxon Mobile,63.470001220703125,63.63999938964844,62.349998474121094,62.689998626708984,56.093360900878906,16564600,2021,2021Q4
456,2021-10-22,Exxon Mobile,62.77000045776367,63.220001220703125,62.349998474121094,63.119998931884766,56.478118896484375,14266800,2021,2021Q4
457,2021-10-25,Exxon Mobile,63.720001220703125,64.41999816894531,63.58000183105469,64.3499984741211,57.57869338989258,17939800,2021,2021Q4
458,2021-10-26,Exxon Mobile,64.48999786376953,65.94000244140625,64.36000061035156,65.83999633789062,58.91189956665039,25585100,2021,2021Q4
459,2021-10-27,Exxon Mobile,65.16000366210938,65.25,63.97999954223633,64.12999725341797,57.381839752197266,21764500,2021,2021Q4
460,2021-10-28,Exxon Mobile,63.81999969482422,64.47000122070312,63.630001068115234,64.30999755859375,57.54290008544922,16626400,2021,2021Q4
461,2021-10-29,Exxon Mobile,65.05000305175781,65.36000061035156,64.33000183105469,64.47000122070312,57.686065673828125,23966300,2021,2021Q4
462,2021-11-01,Exxon Mobile,65.06999969482422,66.08000183105469,65.0199966430664,65.62999725341797,58.723995208740234,19656400,2021,2021Q4
463,2021-11-02,Exxon Mobile,65.02999877929688,65.44999694824219,64.66000366210938,64.81999969482422,57.99923324584961,16300000,2021,2021Q4
464,2021-11-03,Exxon Mobile,64.04000091552734,64.44999694824219,63.65999984741211,63.93000030517578,57.202880859375,17372800,2021,2021Q4
465,2021-11-04,Exxon Mobile,64.68000030517578,64.88999938964844,63.83000183105469,64.41000366210938,57.63237762451172,17720100,2021,2021Q4
466,2021-11-05,Exxon Mobile,65.05000305175781,65.33000183105469,64.55999755859375,65.0199966430664,58.178192138671875,18565100,2021,2021Q4
467,2021-11-08,Exxon Mobile,65.55000305175781,66.37999725341797,65.37999725341797,65.72000122070312,58.804534912109375,17696000,2021,2021Q4
468,2021-11-09,Exxon Mobile,65.7699966430664,66.37000274658203,65.30999755859375,66.36000061035156,59.37717819213867,18781300,2021,2021Q4
469,2021-11-10,Exxon Mobile,65.31999969482422,65.6500015258789,63.77000045776367,64.19000244140625,58.20742416381836,20177200,2021,2021Q4
470,2021-11-11,Exxon Mobile,64.19000244140625,64.83000183105469,64.0199966430664,64.30999755859375,58.316226959228516,13319300,2021,2021Q4
471,2021-11-12,Exxon Mobile,63.959999084472656,64.37000274658203,63.58000183105469,63.81999969482422,57.87190628051758,18158900,2021,2021Q4
472,2021-11-15,Exxon Mobile,63.7599983215332,64.7699966430664,63.220001220703125,64.37000274658203,58.370643615722656,18849200,2021,2021Q4
473,2021-11-16,Exxon Mobile,64.33999633789062,65.37000274658203,64.33999633789062,65.0199966430664,58.960060119628906,17028700,2021,2021Q4
474,2021-11-17,Exxon Mobile,64.37999725341797,65.23999786376953,64.18000030517578,64.30999755859375,58.316226959228516,15497000,2021,2021Q4
475,2021-11-18,Exxon Mobile,64.16000366210938,64.52999877929688,63.11000061035156,63.61000061035156,57.681480407714844,16948200,2021,2021Q4
476,2021-11-19,Exxon Mobile,61.88999938964844,62.029998779296875,60.40999984741211,60.66999816894531,55.015480041503906,32035500,2021,2021Q4
477,2021-11-22,Exxon Mobile,60.31999969482422,62.540000915527344,60.31999969482422,61.5099983215332,55.77720260620117,21994400,2021,2021Q4
478,2021-11-23,Exxon Mobile,62.189998626708984,63.380001068115234,61.91999816894531,63.130001068115234,57.246212005615234,21185900,2021,2021Q4
479,2021-11-24,Exxon Mobile,62.58000183105469,63.849998474121094,62.58000183105469,63.47999954223633,57.563594818115234,15869700,2021,2021Q4
480,2021-11-26,Exxon Mobile,60.52000045776367,61.41999816894531,59.540000915527344,61.25,55.54142379760742,24979600,2021,2021Q4
481,2021-11-29,Exxon Mobile,62.56999969482422,63.13999938964844,61.290000915527344,61.59000015258789,55.84973907470703,18946400,2021,2021Q4
482,2021-11-30,Exxon Mobile,60.459999084472656,61.189998626708984,59.65999984741211,59.84000015258789,54.26284408569336,34979800,2021,2021Q4
483,2021-12-01,Exxon Mobile,60.900001525878906,62.029998779296875,59.75,59.790000915527344,54.21751022338867,30630600,2021,2021Q4
484,2021-12-02,Exxon Mobile,59.7400016784668,61.58000183105469,59.13999938964844,61.279998779296875,55.56863021850586,29216000,2021,2021Q4
485,2021-12-03,Exxon Mobile,61.91999816894531,62.22999954223633,60.349998474121094,60.88999938964844,55.21498489379883,22014700,2021,2021Q4
486,2021-12-06,Exxon Mobile,61.720001220703125,62.15999984741211,61.41999816894531,61.58000183105469,55.840675354003906,19210500,2021,2021Q4
487,2021-12-07,Exxon Mobile,62.34000015258789,63.029998779296875,62.099998474121094,62.27000045776367,56.466365814208984,19800400,2021,2021Q4
488,2021-12-08,Exxon Mobile,62.61000061035156,63.189998626708984,62.34000015258789,62.45000076293945,56.62959289550781,18214400,2021,2021Q4
489,2021-12-09,Exxon Mobile,62.04999923706055,62.77000045776367,61.810001373291016,62.61000061035156,56.77467727661133,16910300,2021,2021Q4
490,2021-12-10,Exxon Mobile,63.27000045776367,63.349998474121094,62.22999954223633,63.0099983215332,57.137393951416016,17942400,2021,2021Q4
491,2021-12-13,Exxon Mobile,62.470001220703125,62.720001220703125,61.349998474121094,61.630001068115234,55.88602066040039,17793700,2021,2021Q4
492,2021-12-14,Exxon Mobile,61.2599983215332,62.470001220703125,61.220001220703125,61.540000915527344,55.804405212402344,22551100,2021,2021Q4
493,2021-12-15,Exxon Mobile,61.189998626708984,61.5,60.0099983215332,61.27000045776367,55.5595703125,19961900,2021,2021Q4
494,2021-12-16,Exxon Mobile,61.439998626708984,62.45000076293945,61.29999923706055,61.369998931884766,55.65024948120117,21187800,2021,2021Q4
495,2021-12-17,Exxon Mobile,60.95000076293945,61.279998779296875,59.689998626708984,60.029998779296875,54.43513488769531,44338100,2021,2021Q4
496,2021-12-20,Exxon Mobile,58.790000915527344,59.25,57.959999084472656,59.15999984741211,53.64622497558594,21819300,2021,2021Q4
497,2021-12-21,Exxon Mobile,59.75,60.68000030517578,59.720001220703125,60.5,54.861328125,19798900,2021,2021Q4
498,2021-12-22,Exxon Mobile,60.34000015258789,61.369998931884766,59.970001220703125,60.9900016784668,55.305660247802734,14058300,2021,2021Q4
499,2021-12-23,Exxon Mobile,61.16999816894531,61.84000015258789,61.0,61.02000045776367,55.332862854003906,13543300,2021,2021Q4
500,2021-12-27,Exxon Mobile,60.93000030517578,61.95000076293945,60.41999816894531,61.88999938964844,56.12177658081055,12593700,2021,2021Q4
501,2021-12-28,Exxon Mobile,61.90999984741211,62.310001373291016,61.400001525878906,61.689998626708984,55.9404182434082,12781000,2021,2021Q4
502,2021-12-29,Exxon Mobile,61.47999954223633,61.599998474121094,60.91999816894531,61.150001525878906,55.45075225830078,12733600,2021,2021Q4
503,2021-12-30,Exxon Mobile,61.220001220703125,61.599998474121094,60.77000045776367,60.790000915527344,55.124305725097656,11940300,2021,2021Q4
504,2021-12-31,Exxon Mobile,60.7400016784668,61.470001220703125,60.70000076293945,61.189998626708984,55.48702621459961,14072000,2021,2021Q4
